"","receiver_id","receiver_player_name","Pos","posteam","complete_pass","yards_gained","G"
"490","00-0033460","J.Ross III","WR","CIN",1,15,3
"491","00-0033460","J.Ross III","WR","CIN",0,0,3
"492","00-0033009","T.Boyd","WR","CIN",1,10,15
"493","00-0027942","A.Green","WR","CIN",0,0,16
"494","00-0032134","C.Uzomah","TE","CIN",1,6,2
"495","00-0030456","G.Bernard","RB","CIN",1,10,16
"496","00-0036357","H.Ruggs","WR","LV",0,0,13
"497","00-0031610","D.Waller","TE","LV",0,0,16
"498","00-0032688","R.Anderson","WR","CAR",1,10,16
"499","00-0033282","C.Samuel","WR","CAR",1,2,15
"500","00-0033282","C.Samuel","WR","CAR",1,16,15
"501","00-0034827","D.Moore","WR","CAR",0,0,15
"502","00-0031610","D.Waller","TE","LV",1,7,16
"503","00-0031610","D.Waller","TE","LV",1,8,16
"504","00-0036357","H.Ruggs","WR","LV",1,45,13
"505","00-0034827","D.Moore","WR","CAR",1,9,15
"506","00-0034827","D.Moore","WR","CAR",1,16,15
"507","00-0031610","D.Waller","TE","LV",1,8,16
"508","00-0031610","D.Waller","TE","LV",1,6,16
"509","00-0035700","J.Jacobs","RB","LV",0,0,15
"510","00-0036357","H.Ruggs","WR","LV",0,0,13
"511","00-0034983","H.Renfrow","WR","LV",1,10,16
"512","00-0034983","H.Renfrow","WR","LV",1,11,16
"513","00-0032972","D.Booker","RB","LV",1,3,16
"514","00-0022127","J.Witten","TE","LV",1,2,16
"515","00-0031484","C.Manhertz","TE","CAR",1,4,16
"516","00-0033282","C.Samuel","WR","CAR",0,0,15
"517","00-0034827","D.Moore","WR","CAR",0,0,15
"518","00-0036357","H.Ruggs","WR","LV",1,4,13
"519","00-0036357","H.Ruggs","WR","LV",1,6,13
"520","00-0031610","D.Waller","TE","LV",1,8,16
"521","00-0031549","N.Agholor","WR","LV",1,23,16
"522","00-0033280","C.McCaffrey","RB","CAR",1,11,3
"523","00-0033282","C.Samuel","WR","CAR",0,0,15
"524","00-0032688","R.Anderson","WR","CAR",1,7,16
"525","00-0034365","I.Thomas","TE","CAR",1,5,16
"526","00-0034827","D.Moore","WR","CAR",1,11,15
"527","00-0032688","R.Anderson","WR","CAR",0,0,16
"528","00-0034365","I.Thomas","TE","CAR",1,11,16
"529","00-0032688","R.Anderson","WR","CAR",1,11,16
"530","00-0032688","R.Anderson","WR","CAR",0,0,16
"531","00-0033282","C.Samuel","WR","CAR",1,0,15
"532","00-0032688","R.Anderson","WR","CAR",1,5,16
"533","00-0036365","B.Edwards","WR","LV",1,9,12
"534","00-0035700","J.Jacobs","RB","LV",1,-1,15
"535","00-0033280","C.McCaffrey","RB","CAR",0,0,3
"536","00-0034827","D.Moore","WR","CAR",0,0,15
"537","00-0035700","J.Jacobs","RB","LV",1,29,15
"538","00-0034827","D.Moore","WR","CAR",1,18,15
"539","00-0032688","R.Anderson","WR","CAR",1,6,16
"540","00-0033282","C.Samuel","WR","CAR",1,1,15
"541","00-0034827","D.Moore","WR","CAR",0,0,15
"542","00-0033280","C.McCaffrey","RB","CAR",1,11,3
"543","00-0033280","C.McCaffrey","RB","CAR",1,16,3
"544","00-0034827","D.Moore","WR","CAR",0,0,15
"545","00-0035700","J.Jacobs","RB","LV",1,0,15
"546","00-0031610","D.Waller","TE","LV",0,0,16
"547","00-0032688","R.Anderson","WR","CAR",1,75,16
"548","00-0035700","J.Jacobs","RB","LV",1,18,15
"549","00-0032972","D.Booker","RB","LV",1,6,16
"550","00-0032972","D.Booker","RB","LV",1,14,16
"551","00-0035700","J.Jacobs","RB","LV",0,0,15
"552","00-0031610","D.Waller","TE","LV",1,8,16
"553","00-0033282","C.Samuel","WR","CAR",0,0,15
"554","00-0033282","C.Samuel","WR","CAR",1,19,15
"555","00-0031547","D.Parker","WR","MIA",1,3,14
"556","00-0027150","J.Edelman","WR","NE",0,0,6
"557","00-0031547","D.Parker","WR","MIA",1,12,14
"558","00-0035311","M.Gaskin","RB","MIA",1,13,10
"559","00-0033471","I.Ford","WR","MIA",0,0,10
"560","00-0034439","R.Izzo","TE","NE",1,25,12
"561","00-0035624","N.Harry","WR","NE",1,6,14
"562","00-0027150","J.Edelman","WR","NE",1,6,6
"563","00-0031547","D.Parker","WR","MIA",1,14,14
"564","00-0035311","M.Gaskin","RB","MIA",1,-1,10
"565","00-0035350","P.Williams","WR","MIA",0,0,8
"566","00-0035350","P.Williams","WR","MIA",0,0,8
"567","00-0031547","D.Parker","WR","MIA",1,18,14
"568","00-0035350","P.Williams","WR","MIA",1,20,8
"569","00-0035350","P.Williams","WR","MIA",0,0,8
"570","00-0035624","N.Harry","WR","NE",0,0,14
"571","00-0035350","P.Williams","WR","MIA",0,0,8
"572","00-0035311","M.Gaskin","RB","MIA",1,15,10
"573","00-0035311","M.Gaskin","RB","MIA",1,-1,10
"574","00-0034829","M.Gesicki","TE","MIA",1,9,15
"575","00-0032791","J.Grant","WR","MIA",1,7,14
"576","00-0033471","I.Ford","WR","MIA",0,0,10
"577","00-0027150","J.Edelman","WR","NE",1,16,6
"578","00-0034439","R.Izzo","TE","NE",0,0,12
"579","00-0027150","J.Edelman","WR","NE",1,10,6
"580","00-0027150","J.Edelman","WR","NE",1,16,6
"581","00-0027150","J.Edelman","WR","NE",1,9,6
"582","00-0034829","M.Gesicki","TE","MIA",0,0,15
"583","00-0035624","N.Harry","WR","NE",1,13,14
"584","00-0035624","N.Harry","WR","NE",1,5,14
"585","00-0035624","N.Harry","WR","NE",1,6,14
"586","00-0035624","N.Harry","WR","NE",1,9,14
"587","00-0032791","J.Grant","WR","MIA",1,14,14
"588","00-0033471","I.Ford","WR","MIA",1,5,10
"589","00-0034829","M.Gesicki","TE","MIA",1,3,15
"590","00-0034829","M.Gesicki","TE","MIA",1,18,15
"591","00-0027150","J.Edelman","WR","NE",0,0,6
"592","00-0033471","I.Ford","WR","MIA",1,8,10
"593","00-0032791","J.Grant","WR","MIA",1,4,14
"594","00-0033471","I.Ford","WR","MIA",0,0,10
"595","00-0035350","P.Williams","WR","MIA",1,21,8
"596","00-0035350","P.Williams","WR","MIA",0,0,8
"597","00-0034829","M.Gesicki","TE","MIA",0,0,15
"598","00-0034766","C.Herndon","TE","NYJ",0,0,16
"599","00-0031941","J.Crowder","WR","NYJ",0,0,12
"600","00-0036196","G.Davis","WR","BUF",1,3,16
"601","00-0031588","S.Diggs","WR","BUF",1,5,16
"602","00-0031588","S.Diggs","WR","BUF",1,4,16
"603","00-0035250","D.Singletary","RB","BUF",1,9,16
"604","00-0031051","J.Brown","WR","BUF",1,17,9
"605","00-0035689","D.Knox","TE","BUF",1,11,12
"606","00-0031051","J.Brown","WR","BUF",1,5,9
"607","00-0031941","J.Crowder","WR","NYJ",0,0,12
"608","00-0032054","B.Perriman","WR","NYJ",0,0,12
"609","00-0032054","B.Perriman","WR","NYJ",0,0,12
"610","00-0035250","D.Singletary","RB","BUF",0,0,16
"611","00-0031051","J.Brown","WR","BUF",1,20,9
"612","00-0035689","D.Knox","TE","BUF",0,0,12
"613","00-0031941","J.Crowder","WR","NYJ",0,0,12
"614","00-0034766","C.Herndon","TE","NYJ",1,9,16
"615","00-0031588","S.Diggs","WR","BUF",1,11,16
"616","00-0029000","C.Beasley","WR","BUF",1,5,15
"617","00-0031051","J.Brown","WR","BUF",0,0,9
"618","00-0031051","J.Brown","WR","BUF",0,0,9
"619","00-0031588","S.Diggs","WR","BUF",1,11,16
"620","00-0035250","D.Singletary","RB","BUF",1,8,16
"621","00-0031051","J.Brown","WR","BUF",1,17,9
"622","00-0032054","B.Perriman","WR","NYJ",1,13,12
"623","00-0031941","J.Crowder","WR","NYJ",0,0,12
"624","00-0035250","D.Singletary","RB","BUF",1,7,16
"625","00-0029000","C.Beasley","WR","BUF",0,0,15
"626","00-0031051","J.Brown","WR","BUF",1,7,9
"627","00-0035250","D.Singletary","RB","BUF",1,0,16
"628","00-0033466","I.McKenzie","WR","BUF",1,5,16
"629","00-0031588","S.Diggs","WR","BUF",0,0,16
"630","00-0031941","J.Crowder","WR","NYJ",1,4,12
"631","00-0031941","J.Crowder","WR","NYJ",1,4,12
"632","00-0031941","J.Crowder","WR","NYJ",1,21,12
"633","00-0031941","J.Crowder","WR","NYJ",1,5,12
"634","00-0029000","C.Beasley","WR","BUF",0,0,15
"635","00-0032054","B.Perriman","WR","NYJ",1,-2,12
"636","00-0031941","J.Crowder","WR","NYJ",1,10,12
"637","00-0029000","C.Beasley","WR","BUF",1,29,15
"638","00-0031051","J.Brown","WR","BUF",0,0,9
"639","00-0036196","G.Davis","WR","BUF",1,13,16
"640","00-0031941","J.Crowder","WR","NYJ",0,0,12
"641","00-0031941","J.Crowder","WR","NYJ",1,69,12
"642","00-0031588","S.Diggs","WR","BUF",1,8,16
"643","00-0029000","C.Beasley","WR","BUF",1,13,15
"644","00-0035250","D.Singletary","RB","BUF",0,0,16
"645","00-0034766","C.Herndon","TE","NYJ",1,-8,16
"646","00-0035250","D.Singletary","RB","BUF",1,-1,16
"647","00-0031588","S.Diggs","WR","BUF",1,14,16
"648","00-0033466","I.McKenzie","WR","BUF",1,10,16
"649","00-0031588","S.Diggs","WR","BUF",1,11,16
"650","00-0029000","C.Beasley","WR","BUF",0,0,15
"651","00-0031051","J.Brown","WR","BUF",0,0,9
"652","00-0031941","J.Crowder","WR","NYJ",0,0,12
"653","00-0029000","C.Beasley","WR","BUF",1,11,15
"654","00-0031051","J.Brown","WR","BUF",1,4,9
"655","00-0031588","S.Diggs","WR","BUF",1,22,16
"656","00-0033466","I.McKenzie","WR","BUF",1,2,16
"657","00-0035689","D.Knox","TE","BUF",1,15,12
"658","00-0031941","J.Crowder","WR","NYJ",1,2,12
"659","00-0034766","C.Herndon","TE","NYJ",1,9,16
"660","00-0032054","B.Perriman","WR","NYJ",1,6,12
"661","00-0034766","C.Herndon","TE","NYJ",1,1,16
"662","00-0034766","C.Herndon","TE","NYJ",1,8,16
"663","00-0034766","C.Herndon","TE","NYJ",1,18,16
"664","00-0032602","J.McKissic","RB","WAS",0,0,16
"665","00-0034351","D.Goedert","TE","PHI",1,16,11
"666","00-0026189","D.Jackson","WR","PHI",1,19,5
"667","00-0030061","Z.Ertz","TE","PHI",0,0,11
"668","00-0034351","D.Goedert","TE","PHI",1,12,11
"669","00-0030061","Z.Ertz","TE","PHI",1,5,11
"670","00-0035659","T.McLaurin","WR","WAS",1,16,15
"671","00-0032602","J.McKissic","RB","WAS",0,0,16
"672","00-0034351","D.Goedert","TE","PHI",0,0,11
"673","00-0030061","Z.Ertz","TE","PHI",1,7,11
"674","00-0036387","J.Reagor","WR","PHI",1,55,11
"675","00-0036398","J.Hightower","WR","PHI",1,-2,13
"676","00-0032602","J.McKissic","RB","WAS",0,0,16
"677","00-0033733","G.Ward","WR","PHI",1,0,16
"678","00-0033733","G.Ward","WR","PHI",1,11,16
"679","00-0034414","B.Scott","RB","PHI",1,7,16
"680","00-0036328","A.Gibson","RB","WAS",1,2,14
"681","00-0034928","S.Sims","WR","WAS",1,14,12
"682","00-0031260","L.Thomas","TE","WAS",0,0,16
"683","00-0030061","Z.Ertz","TE","PHI",0,0,11
"684","00-0036398","J.Hightower","WR","PHI",0,0,13
"685","00-0033733","G.Ward","WR","PHI",1,10,16
"686","00-0034351","D.Goedert","TE","PHI",1,34,11
"687","00-0035659","T.McLaurin","WR","WAS",0,0,15
"688","00-0031260","L.Thomas","TE","WAS",0,0,16
"689","00-0034351","D.Goedert","TE","PHI",1,-4,11
"690","00-0034414","B.Scott","RB","PHI",1,12,16
"691","00-0036387","J.Reagor","WR","PHI",0,0,11
"692","00-0035659","T.McLaurin","WR","WAS",1,21,15
"693","00-0035659","T.McLaurin","WR","WAS",1,7,15
"694","00-0031260","L.Thomas","TE","WAS",1,6,16
"695","00-0026189","D.Jackson","WR","PHI",0,0,5
"696","00-0036387","J.Reagor","WR","PHI",0,0,11
"697","00-0026189","D.Jackson","WR","PHI",0,0,5
"698","00-0036398","J.Hightower","WR","PHI",0,0,13
"699","00-0035659","T.McLaurin","WR","WAS",0,0,15
"700","00-0036328","A.Gibson","RB","WAS",1,6,14
"701","00-0036398","J.Hightower","WR","PHI",0,0,13
"702","00-0032602","J.McKissic","RB","WAS",1,1,16
"703","00-0034928","S.Sims","WR","WAS",1,17,12
"704","00-0034351","D.Goedert","TE","PHI",1,23,11
"705","00-0034351","D.Goedert","TE","PHI",1,6,11
"706","00-0030061","Z.Ertz","TE","PHI",0,0,11
"707","00-0026189","D.Jackson","WR","PHI",0,0,5
"708","00-0033733","G.Ward","WR","PHI",1,3,16
"709","00-0026189","D.Jackson","WR","PHI",1,27,5
"710","00-0030061","Z.Ertz","TE","PHI",1,6,11
"711","00-0036387","J.Reagor","WR","PHI",0,0,11
"712","00-0033733","G.Ward","WR","PHI",0,0,16
"713","00-0031260","L.Thomas","TE","WAS",1,19,16
"714","00-0031260","L.Thomas","TE","WAS",1,4,16
"715","00-0032602","J.McKissic","RB","WAS",0,0,16
"716","00-0026189","D.Jackson","WR","PHI",0,0,5
"717","00-0035659","T.McLaurin","WR","WAS",1,3,15
"718","00-0031260","L.Thomas","TE","WAS",1,8,16
"719","00-0035659","T.McLaurin","WR","WAS",1,14,15
"720","00-0031260","L.Thomas","TE","WAS",0,0,16
"721","00-0034351","D.Goedert","TE","PHI",1,10,11
"722","00-0034351","D.Goedert","TE","PHI",1,4,11
"723","00-0026189","D.Jackson","WR","PHI",0,0,5
"724","00-0030061","Z.Ertz","TE","PHI",0,0,11
"725","00-0034928","S.Sims","WR","WAS",1,19,12
"726","00-0031260","L.Thomas","TE","WAS",0,0,16
"727","00-0033733","G.Ward","WR","PHI",1,7,16
"728","00-0033733","G.Ward","WR","PHI",0,0,16
"729","00-0032385","S.Shepard","WR","NYG",1,13,12
"730","00-0033881","E.Engram","TE","NYG",0,0,16
"731","00-0032385","S.Shepard","WR","NYG",1,14,12
"732","00-0033367","C.Board","WR","NYG",1,7,14
"733","00-0035535","D.Slayton","WR","NYG",0,0,16
"734","00-0033881","E.Engram","TE","NYG",0,0,16
"735","00-0034844","S.Barkley","RB","NYG",0,0,2
"736","00-0034844","S.Barkley","RB","NYG",1,1,2
"737","00-0033553","J.Conner","RB","PIT",0,0,13
"738","00-0033857","J.Smith-Schuster","WR","PIT",1,11,16
"739","00-0035216","D.Johnson","WR","PIT",0,0,15
"740","00-0036326","C.Claypool","WR","PIT",1,28,16
"741","00-0033553","J.Conner","RB","PIT",1,6,13
"742","00-0033553","J.Conner","RB","PIT",1,2,13
"743","00-0035217","B.Snell","RB","PIT",0,0,16
"744","00-0035535","D.Slayton","WR","NYG",1,11,16
"745","00-0034988","K.Smith","TE","NYG",1,12,15
"746","00-0035535","D.Slayton","WR","NYG",0,0,16
"747","00-0035535","D.Slayton","WR","NYG",1,41,16
"748","00-0033553","J.Conner","RB","PIT",0,0,13
"749","00-0030470","V.McDonald","TE","PIT",0,0,14
"750","00-0033881","E.Engram","TE","NYG",0,0,16
"751","00-0031387","E.Ebron","TE","PIT",1,18,15
"752","00-0030470","V.McDonald","TE","PIT",1,3,14
"753","00-0033857","J.Smith-Schuster","WR","PIT",1,10,16
"754","00-0034844","S.Barkley","RB","NYG",1,38,2
"755","00-0033950","W.Gallman","RB","NYG",1,14,15
"756","00-0031387","E.Ebron","TE","PIT",0,0,15
"757","00-0035216","D.Johnson","WR","PIT",1,2,15
"758","00-0034676","J.Washington","WR","PIT",1,21,16
"759","00-0035216","D.Johnson","WR","PIT",0,0,15
"760","00-0033857","J.Smith-Schuster","WR","PIT",1,17,16
"761","00-0035216","D.Johnson","WR","PIT",0,0,15
"762","00-0033857","J.Smith-Schuster","WR","PIT",1,14,16
"763","00-0034676","J.Washington","WR","PIT",1,13,16
"764","00-0034676","J.Washington","WR","PIT",0,0,16
"765","00-0033881","E.Engram","TE","NYG",0,0,16
"766","00-0035535","D.Slayton","WR","NYG",1,18,16
"767","00-0032385","S.Shepard","WR","NYG",1,5,12
"768","00-0030443","L.Toilolo","TE","NYG",1,13,16
"769","00-0035535","D.Slayton","WR","NYG",1,10,16
"770","00-0034844","S.Barkley","RB","NYG",1,4,2
"771","00-0034844","S.Barkley","RB","NYG",1,3,2
"772","00-0033881","E.Engram","TE","NYG",1,4,16
"773","00-0034988","K.Smith","TE","NYG",1,5,15
"774","00-0032385","S.Shepard","WR","NYG",1,5,12
"775","00-0035535","D.Slayton","WR","NYG",0,0,16
"776","00-0033857","J.Smith-Schuster","WR","PIT",1,9,16
"777","00-0035216","D.Johnson","WR","PIT",1,10,15
"778","00-0035216","D.Johnson","WR","PIT",0,0,15
"779","00-0035216","D.Johnson","WR","PIT",1,18,15
"780","00-0034331","J.Samuels","RB","PIT",1,1,14
"781","00-0036326","C.Claypool","WR","PIT",1,11,16
"782","00-0032385","S.Shepard","WR","NYG",1,4,12
"783","00-0035216","D.Johnson","WR","PIT",1,5,15
"784","00-0035216","D.Johnson","WR","PIT",1,11,15
"785","00-0035216","D.Johnson","WR","PIT",1,11,15
"786","00-0033857","J.Smith-Schuster","WR","PIT",1,8,16
"787","00-0035535","D.Slayton","WR","NYG",1,15,16
"788","00-0033367","C.Board","WR","NYG",1,10,14
"789","00-0033881","E.Engram","TE","NYG",0,0,16
"790","00-0032385","S.Shepard","WR","NYG",1,6,12
"791","00-0034844","S.Barkley","RB","NYG",0,0,2
"792","00-0034844","S.Barkley","RB","NYG",1,7,2
"793","00-0034844","S.Barkley","RB","NYG",1,7,2
"794","00-0033881","E.Engram","TE","NYG",1,5,16
"795","00-0034844","S.Barkley","RB","NYG",0,0,2
"796","00-0035535","D.Slayton","WR","NYG",1,7,16
"797","00-0027944","J.Jones","WR","ATL",0,0,9
"798","00-0034837","C.Ridley","WR","ATL",1,19,15
"799","00-0027944","J.Jones","WR","ATL",1,12,9
"800","00-0032211","T.Lockett","WR","SEA",1,15,16
"801","00-0025418","G.Olsen","TE","SEA",1,9,11
"802","00-0033594","C.Carson","RB","SEA",1,9,12
"803","00-0033594","C.Carson","RB","SEA",1,6,12
"804","00-0032211","T.Lockett","WR","SEA",1,5,16
"805","00-0033589","D.Moore","WR","SEA",1,7,16
"806","00-0033594","C.Carson","RB","SEA",1,3,12
"807","00-0027944","J.Jones","WR","ATL",1,28,9
"808","00-0032241","T.Gurley","RB","ATL",1,0,15
"809","00-0032241","T.Gurley","RB","ATL",0,0,15
"810","00-0035640","D.Metcalf","WR","SEA",1,13,16
"811","00-0033594","C.Carson","RB","SEA",1,19,12
"812","00-0034830","H.Hurst","TE","ATL",1,27,16
"813","00-0034837","C.Ridley","WR","ATL",1,15,15
"814","00-0034411","R.Gage","WR","ATL",1,16,16
"815","00-0034837","C.Ridley","WR","ATL",0,0,15
"816","00-0034411","R.Gage","WR","ATL",1,11,16
"817","00-0032241","T.Gurley","RB","ATL",0,0,15
"818","00-0034411","R.Gage","WR","ATL",1,4,16
"819","00-0034159","W.Dissly","TE","SEA",1,5,16
"820","00-0032211","T.Lockett","WR","SEA",1,6,16
"821","00-0035640","D.Metcalf","WR","SEA",0,0,16
"822","00-0034830","H.Hurst","TE","ATL",0,0,16
"823","00-0027944","J.Jones","WR","ATL",1,5,9
"824","00-0033594","C.Carson","RB","SEA",1,5,12
"825","00-0028042","L.Stocker","TE","ATL",0,0,16
"826","00-0027944","J.Jones","WR","ATL",0,0,9
"827","00-0034837","C.Ridley","WR","ATL",1,22,15
"828","00-0032241","T.Gurley","RB","ATL",0,0,15
"829","00-0034411","R.Gage","WR","ATL",1,13,16
"830","00-0034411","R.Gage","WR","ATL",0,0,16
"831","00-0034411","R.Gage","WR","ATL",0,0,16
"832","00-0034411","R.Gage","WR","ATL",1,10,16
"833","00-0035640","D.Metcalf","WR","SEA",0,0,16
"834","00-0034159","W.Dissly","TE","SEA",1,3,16
"835","00-0035640","D.Metcalf","WR","SEA",1,7,16
"836","00-0033387","J.Hollister","TE","SEA",1,9,16
"837","00-0035640","D.Metcalf","WR","SEA",0,0,16
"838","00-0035640","D.Metcalf","WR","SEA",1,38,16
"839","00-0034830","H.Hurst","TE","ATL",1,4,16
"840","00-0033594","C.Carson","RB","SEA",1,3,12
"841","00-0032211","T.Lockett","WR","SEA",1,10,16
"842","00-0025418","G.Olsen","TE","SEA",1,7,11
"843","00-0027944","J.Jones","WR","ATL",1,44,9
"844","00-0032241","T.Gurley","RB","ATL",1,1,15
"845","00-0027944","J.Jones","WR","ATL",1,11,9
"846","00-0027944","J.Jones","WR","ATL",1,7,9
"847","00-0032211","T.Lockett","WR","SEA",1,16,16
"848","00-0032211","T.Lockett","WR","SEA",1,20,16
"849","00-0033589","D.Moore","WR","SEA",1,3,16
"850","00-0032211","T.Lockett","WR","SEA",1,10,16
"851","00-0032211","T.Lockett","WR","SEA",1,10,16
"852","00-0036247","F.Swain","WR","SEA",1,17,16
"853","00-0027944","J.Jones","WR","ATL",1,19,9
"854","00-0034411","R.Gage","WR","ATL",1,8,16
"855","00-0034837","C.Ridley","WR","ATL",1,12,15
"856","00-0027944","J.Jones","WR","ATL",1,18,9
"857","00-0034837","C.Ridley","WR","ATL",1,18,15
"858","00-0025418","G.Olsen","TE","SEA",1,4,11
"859","00-0035640","D.Metcalf","WR","SEA",0,0,16
"860","00-0034837","C.Ridley","WR","ATL",1,15,15
"861","00-0027944","J.Jones","WR","ATL",1,13,9
"862","00-0034830","H.Hurst","TE","ATL",1,7,16
"863","00-0034830","H.Hurst","TE","ATL",0,0,16
"864","00-0034837","C.Ridley","WR","ATL",0,0,15
"865","00-0034837","C.Ridley","WR","ATL",0,0,15
"866","00-0035640","D.Metcalf","WR","SEA",1,37,16
"867","00-0025418","G.Olsen","TE","SEA",1,4,11
"868","00-0033589","D.Moore","WR","SEA",1,18,16
"869","00-0033567","B.Hill","RB","ATL",1,4,16
"870","00-0027944","J.Jones","WR","ATL",0,0,9
"871","00-0034411","R.Gage","WR","ATL",1,24,16
"872","00-0033567","B.Hill","RB","ATL",1,4,16
"873","00-0034837","C.Ridley","WR","ATL",1,10,15
"874","00-0034411","R.Gage","WR","ATL",1,12,16
"875","00-0034837","C.Ridley","WR","ATL",1,12,15
"876","00-0034411","R.Gage","WR","ATL",0,0,16
"877","00-0034837","C.Ridley","WR","ATL",1,7,15
"878","00-0034411","R.Gage","WR","ATL",1,16,16
"879","00-0033906","A.Kamara","RB","NO",1,-2,15
"880","00-0027061","J.Cook","TE","NO",1,5,15
"881","00-0033921","C.Godwin","WR","TB",1,29,12
"882","00-0034816","R.Jones","RB","TB",1,8,14
"883","00-0033906","A.Kamara","RB","NO",1,5,15
"884","00-0027061","J.Cook","TE","NO",1,1,15
"885","00-0035298","S.Miller","WR","TB",1,8,16
"886","00-0032765","M.Thomas","WR","NO",1,4,7
"887","00-0033906","A.Kamara","RB","NO",1,-2,15
"888","00-0027061","J.Cook","TE","NO",1,18,15
"889","00-0030216","J.Hill","TE","NO",0,0,14
"890","00-0027061","J.Cook","TE","NO",1,10,15
"891","00-0033906","A.Kamara","RB","NO",1,12,15
"892","00-0031408","M.Evans","WR","TB",0,0,16
"893","00-0032765","M.Thomas","WR","NO",0,0,7
"894","00-0034386","J.Watson","WR","TB",1,6,11
"895","00-0033921","C.Godwin","WR","TB",1,7,12
"896","00-0027656","R.Gronkowski","TE","TB",1,2,16
"897","00-0031273","C.Brate","TE","TB",0,0,16
"898","00-0033906","A.Kamara","RB","NO",0,0,15
"899","00-0034765","T.Smith","WR","NO",1,4,14
"900","00-0035215","D.Harris","WR","NO",1,17,9
"901","00-0027061","J.Cook","TE","NO",0,0,15
"902","00-0032765","M.Thomas","WR","NO",1,8,7
"903","00-0027685","E.Sanders","WR","NO",0,0,14
"904","00-0033906","A.Kamara","RB","NO",0,0,15
"905","00-0035298","S.Miller","WR","TB",1,10,16
"906","00-0033921","C.Godwin","WR","TB",1,6,12
"907","00-0033921","C.Godwin","WR","TB",0,0,12
"908","00-0034816","R.Jones","RB","TB",0,0,14
"909","00-0034816","R.Jones","RB","TB",1,8,14
"910","00-0033856","L.Fournette","RB","TB",1,14,13
"911","00-0034386","J.Watson","WR","TB",0,0,11
"912","00-0033879","O.Howard","TE","TB",1,9,4
"913","00-0032765","M.Thomas","WR","NO",0,0,7
"914","00-0035298","S.Miller","WR","TB",1,12,16
"915","00-0035298","S.Miller","WR","TB",0,0,16
"916","00-0031408","M.Evans","WR","TB",0,0,16
"917","00-0027061","J.Cook","TE","NO",0,0,15
"918","00-0027656","R.Gronkowski","TE","TB",1,9,16
"919","00-0033921","C.Godwin","WR","TB",1,23,12
"920","00-0035298","S.Miller","WR","TB",1,6,16
"921","00-0027656","R.Gronkowski","TE","TB",0,0,16
"922","00-0033906","A.Kamara","RB","NO",0,0,15
"923","00-0027061","J.Cook","TE","NO",1,46,15
"924","00-0030513","L.Murray","RB","NO",0,0,15
"925","00-0027685","E.Sanders","WR","NO",1,6,14
"926","00-0027685","E.Sanders","WR","NO",1,5,14
"927","00-0032765","M.Thomas","WR","NO",1,5,7
"928","00-0027685","E.Sanders","WR","NO",0,0,14
"929","00-0033879","O.Howard","TE","TB",0,0,4
"930","00-0031408","M.Evans","WR","TB",0,0,16
"931","00-0033879","O.Howard","TE","TB",0,0,4
"932","00-0027685","E.Sanders","WR","NO",1,4,14
